date,home_team,away_team,venue,weather_temp_c,weather_rain_mm,weather_wind_kmh,weather_humidity_pct,attendance,projected_attendance,venue_length_m,venue_width_m,venue_capacity
2024-07-13,Hawthorn,Fremantle,York Park,7.4,0.0,12.2,87,,13020.0,175.0,145.0,21000.0
2024-07-13,Sydney,Kangaroos,S.C.G.,12.4,0.0,20.5,67,,29760.0,155.0,136.0,48000.0
2024-07-14,Gold Coast,Port Adelaide,Carrara,14.3,0.0,17.3,59,,16740.0,159.0,134.0,27000.0
2024-07-14,Richmond,Greater Western Sydney,M.C.G.,8.5,6.6,24.4,83,,62014.88,160.0,141.0,100024.0
2024-07-14,West Coast,Brisbane Lions,Perth Stadium,12.8,3.0,16.2,74,,37200.0,165.0,130.0,60000.0
2024-07-19,Essendon,Adelaide,Docklands,8.7,2.9,37.1,76,,32860.0,159.5,128.8,53000.0
2024-07-20,Hawthorn,Collingwood,M.C.G.,10.0,11.1,40.4,80,,62014.88,160.0,141.0,100024.0
2024-07-20,Geelong,Western Bulldogs,Kardinia Park,9.8,3.0,39.1,79,,24800.0,170.0,115.0,40000.0
2024-07-20,Port Adelaide,Richmond,Adelaide Oval,12.0,6.1,47.1,69,,33170.0,167.0,123.0,53500.0
2024-07-20,St Kilda,West Coast,Docklands,9.7,7.7,40.3,79,,32860.0,159.5,128.8,53000.0
2024-07-20,Greater Western Sydney,Gold Coast,Sydney Showground,12.5,0.1,33.8,55,,14880.0,164.0,128.0,24000.0
2024-07-21,Carlton,Kangaroos,Docklands,10.4,0.0,23.2,78,,32860.0,159.5,128.8,53000.0
2024-07-21,Fremantle,Melbourne,Perth Stadium,16.7,0.5,29.5,74,,37200.0,165.0,130.0,60000.0
2024-07-21,Brisbane Lions,Sydney,Gabba,14.3,0.0,27.0,46,,26040.0,156.0,138.0,42000.0
2024-07-26,Carlton,Port Adelaide,Docklands,10.1,0.1,36.8,78,,32860.0,159.5,128.8,53000.0
2024-07-27,St Kilda,Essendon,Docklands,9.0,6.7,32.0,80,,32860.0,159.5,128.8,53000.0
2024-07-27,Fremantle,West Coast,Perth Stadium,13.8,0.1,19.2,80,,37200.0,165.0,130.0,60000.0
2024-07-27,Kangaroos,Geelong,Bellerive Oval,8.8,0.3,18.4,77,,12400.0,175.0,135.0,20000.0
2024-07-27,Melbourne,Greater Western Sydney,M.C.G.,9.5,6.7,32.4,79,,62014.88,160.0,141.0,100024.0
2024-07-27,Gold Coast,Brisbane Lions,Carrara,17.8,0.8,18.1,78,,16740.0,159.0,134.0,27000.0
2024-07-28,Adelaide,Hawthorn,Adelaide Oval,8.7,0.3,16.2,76,,33170.0,167.0,123.0,53500.0
2024-07-28,Collingwood,Richmond,M.C.G.,8.1,4.2,31.4,73,,62014.88,160.0,141.0,100024.0
2024-07-28,Sydney,Western Bulldogs,S.C.G.,10.0,0.0,29.6,61,,29760.0,155.0,136.0,48000.0
2024-08-02,Western Bulldogs,Melbourne,Docklands,8.7,0.0,23.9,73,,32860.0,159.5,128.8,53000.0
2024-08-02,West Coast,Gold Coast,Perth Stadium,10.9,0.0,10.6,80,,37200.0,165.0,130.0,60000.0
2024-08-03,Geelong,Adelaide,Kardinia Park,9.6,1.3,16.7,76,,24800.0,170.0,115.0,40000.0
2024-08-03,Collingwood,Carlton,M.C.G.,10.4,0.2,20.8,72,,62014.88,160.0,141.0,100024.0
2024-08-03,Kangaroos,Richmond,Docklands,10.0,0.3,21.0,74,,32860.0,159.5,128.8,53000.0
2024-08-03,Port Adelaide,Sydney,Adelaide Oval,9.2,0.0,14.6,85,,33170.0,167.0,123.0,53500.0
2024-08-04,Essendon,Fremantle,M.C.G.,7.3,0.0,9.3,83,,62014.88,160.0,141.0,100024.0
2024-08-04,Greater Western Sydney,Hawthorn,Manuka Oval,4.2,0.0,9.6,80,,9300.0,170.0,130.0,15000.0
2024-08-04,St Kilda,Brisbane Lions,Docklands,7.6,0.0,8.4,82,,32860.0,159.5,128.8,53000.0
2024-08-09,Sydney,Collingwood,S.C.G.,12.1,0.9,13.7,84,,29760.0,155.0,136.0,48000.0
2024-08-10,Essendon,Gold Coast,Docklands,10.1,0.2,8.9,82,,32860.0,159.5,128.8,53000.0
2024-08-10,Fremantle,Geelong,Perth Stadium,16.4,0.0,19.1,73,,37200.0,165.0,130.0,60000.0
2024-08-10,Melbourne,Port Adelaide,M.C.G.,10.1,0.1,8.9,82,,62014.88,160.0,141.0,100024.0
2024-08-10,Kangaroos,West Coast,Bellerive Oval,12.0,0.0,24.6,73,,12400.0,175.0,135.0,20000.0
2024-08-10,Brisbane Lions,Greater Western Sydney,Gabba,16.2,0.2,14.7,77,,26040.0,156.0,138.0,42000.0
2024-08-11,Adelaide,Western Bulldogs,Adelaide Oval,13.6,0.0,18.2,58,,33170.0,167.0,123.0,53500.0
2024-08-11,Carlton,Hawthorn,M.C.G.,9.6,0.0,10.8,84,,62014.88,160.0,141.0,100024.0
2024-08-11,Richmond,St Kilda,Docklands,9.9,0.0,10.1,79,,32860.0,159.5,128.8,53000.0
2024-08-16,Essendon,Sydney,Docklands,14.2,2.8,28.5,74,,32860.0,159.5,128.8,53000.0
2024-08-17,Port Adelaide,Adelaide,Adelaide Oval,13.0,2.4,30.7,85,,33170.0,167.0,123.0,53500.0
2024-08-17,Collingwood,Brisbane Lions,M.C.G.,11.2,1.5,16.2,86,,62014.88,160.0,141.0,100024.0
2024-08-17,Greater Western Sydney,Fremantle,Sydney Showground,15.0,0.1,21.8,64,,14880.0,164.0,128.0,24000.0
2024-08-17,St Kilda,Geelong,Docklands,11.0,3.0,16.3,86,,32860.0,159.5,128.8,53000.0
2024-08-17,Gold Coast,Melbourne,Carrara,19.2,0.0,28.7,61,,16740.0,159.0,134.0,27000.0
2024-08-18,West Coast,Carlton,Perth Stadium,13.2,4.7,38.4,75,,37200.0,165.0,130.0,60000.0
2024-08-18,Western Bulldogs,Kangaroos,Docklands,11.6,0.6,11.8,88,,32860.0,159.5,128.8,53000.0
2024-08-18,Hawthorn,Richmond,M.C.G.,11.6,0.5,13.3,88,,62014.88,160.0,141.0,100024.0
2024-08-23,Melbourne,Collingwood,M.C.G.,13.8,1.0,34.8,72,,62014.88,160.0,141.0,100024.0
2024-08-24,Sydney,Adelaide,S.C.G.,18.7,0.2,26.0,62,,29760.0,155.0,136.0,48000.0
2024-08-24,Brisbane Lions,Essendon,Gabba,17.7,0.0,9.4,81,,26040.0,156.0,138.0,42000.0
2024-08-24,Geelong,West Coast,Kardinia Park,16.1,0.1,34.8,66,,24800.0,170.0,115.0,40000.0
2024-08-24,Hawthorn,Kangaroos,York Park,12.4,14.1,20.6,94,,13020.0,175.0,145.0,21000.0
2024-08-24,Richmond,Gold Coast,M.C.G.,16.3,0.5,39.7,66,,62014.88,160.0,141.0,100024.0
2024-08-25,Carlton,St Kilda,Docklands,15.9,4.5,32.2,73,,32860.0,159.5,128.8,53000.0
2024-08-25,Western Bulldogs,Greater Western Sydney,Eureka Stadium,12.3,8.3,26.9,82,,6820.0,160.0,130.0,11000.0
2024-08-25,Fremantle,Port Adelaide,Perth Stadium,16.0,0.2,21.9,70,,37200.0,165.0,130.0,60000.0
2024-09-05,Port Adelaide,Geelong,Adelaide Oval,20.5,0.0,27.4,44,,33170.0,167.0,123.0,53500.0
2024-09-06,Western Bulldogs,Hawthorn,M.C.G.,18.6,1.9,40.7,56,,62014.88,160.0,141.0,100024.0
2024-09-07,Brisbane Lions,Carlton,Gabba,18.6,0.0,17.6,75,,26040.0,156.0,138.0,42000.0
2024-09-07,Sydney,Greater Western Sydney,S.C.G.,19.6,0.0,25.4,63,,29760.0,155.0,136.0,48000.0
2024-09-13,Port Adelaide,Hawthorn,Adelaide Oval,9.8,0.0,13.9,81,,33170.0,167.0,123.0,53500.0
2024-09-14,Greater Western Sydney,Brisbane Lions,Sydney Showground,14.4,0.0,25.0,66,,14880.0,164.0,128.0,24000.0
2024-09-20,Sydney,Port Adelaide,S.C.G.,16.1,0.0,20.9,41,,29760.0,155.0,136.0,48000.0
2024-09-21,Geelong,Brisbane Lions,M.C.G.,12.6,1.8,24.9,67,,62014.88,160.0,141.0,100024.0
2024-09-28,Sydney,Brisbane Lions,M.C.G.,13.2,0.0,23.8,66,,62014.88,160.0,141.0,100024.0
2025-03-07,Sydney,Hawthorn,S.C.G.,22.0,1.4,20.4,71,,29760.0,155.0,136.0,48000.0
2025-03-09,Greater Western Sydney,Collingwood,Sydney Showground,22.9,0.7,15.6,76,,14880.0,164.0,128.0,24000.0
2025-03-13,Richmond,Carlton,M.C.G.,20.0,12.4,14.8,77,,62014.88,160.0,141.0,100024.0
2025-03-14,Hawthorn,Essendon,M.C.G.,19.5,0.0,14.0,74,,62014.88,160.0,141.0,100024.0
2025-03-15,Collingwood,Port Adelaide,M.C.G.,26.9,0.0,22.2,48,,62014.88,160.0,141.0,100024.0
2025-03-15,Western Bulldogs,Kangaroos,Docklands,27.2,0.0,17.6,49,,32860.0,159.5,128.8,53000.0
2025-03-15,Geelong,Fremantle,Kardinia Park,24.3,0.0,22.2,58,,24800.0,170.0,115.0,40000.0
2025-03-15,Sydney,Brisbane Lions,S.C.G.,25.6,0.0,17.9,78,,29760.0,155.0,136.0,48000.0
2025-03-16,Adelaide,St Kilda,Adelaide Oval,21.6,0.9,28.2,55,,33170.0,167.0,123.0,53500.0
2025-03-16,Melbourne,Greater Western Sydney,M.C.G.,19.1,17.7,29.4,71,,62014.88,160.0,141.0,100024.0
2025-03-16,West Coast,Gold Coast,Perth Stadium,22.5,0.0,19.3,56,,37200.0,165.0,130.0,60000.0
2025-03-20,Carlton,Hawthorn,M.C.G.,22.2,26.1,27.9,67,,62014.88,160.0,141.0,100024.0
2025-03-21,Western Bulldogs,Collingwood,M.C.G.,17.0,4.7,15.1,81,,62014.88,160.0,141.0,100024.0
2025-03-22,Essendon,Adelaide,M.C.G.,15.4,0.0,11.3,74,,62014.88,160.0,141.0,100024.0
2025-03-22,St Kilda,Geelong,Docklands,15.4,0.0,10.8,75,,32860.0,159.5,128.8,53000.0
2025-03-22,Port Adelaide,Richmond,Adelaide Oval,17.9,0.0,16.8,65,,33170.0,167.0,123.0,53500.0
2025-03-23,Fremantle,Sydney,Perth Stadium,25.7,0.0,12.1,59,,37200.0,165.0,130.0,60000.0
2025-03-23,Kangaroos,Melbourne,Docklands,16.3,0.0,12.7,78,,32860.0,159.5,128.8,53000.0
2025-03-23,Brisbane Lions,West Coast,Gabba,23.7,4.8,9.9,88,,26040.0,156.0,138.0,42000.0
2025-03-27,Essendon,Port Adelaide,Docklands,17.2,0.0,12.0,78,,32860.0,159.5,128.8,53000.0
2025-03-28,Carlton,Western Bulldogs,Docklands,21.6,0.0,18.4,68,,32860.0,159.5,128.8,53000.0
2025-03-29,Brisbane Lions,Geelong,Gabba,23.1,43.9,21.6,92,,26040.0,156.0,138.0,42000.0
2025-03-29,Hawthorn,Greater Western Sydney,York Park,17.9,0.2,28.8,73,,13020.0,175.0,145.0,21000.0
2025-03-29,Melbourne,Gold Coast,M.C.G.,19.9,2.3,23.7,73,,62014.88,160.0,141.0,100024.0
2025-03-29,St Kilda,Richmond,Docklands,19.4,4.1,20.4,76,,32860.0,159.5,128.8,53000.0
2025-03-30,Adelaide,Kangaroos,Adelaide Oval,18.9,0.0,20.8,61,,33170.0,167.0,123.0,53500.0
2025-03-30,West Coast,Fremantle,Perth Stadium,25.9,3.1,28.3,47,,37200.0,165.0,130.0,60000.0
2025-04-03,Collingwood,Carlton,M.C.G.,16.0,6.8,18.8,75,,62014.88,160.0,141.0,100024.0
2025-04-04,Geelong,Melbourne,Kardinia Park,13.9,0.1,18.6,66,,24800.0,170.0,115.0,40000.0
2025-04-05,Gold Coast,Adelaide,Carrara,23.0,0.4,10.4,74,,16740.0,159.0,134.0,27000.0
2025-04-05,Kangaroos,Sydney,Docklands,14.6,1.3,17.8,57,,32860.0,159.5,128.8,53000.0
2025-04-05,Richmond,Brisbane Lions,M.C.G.,14.6,0.9,22.9,59,,62014.88,160.0,141.0,100024.0
2025-04-06,Fremantle,Western Bulldogs,Perth Stadium,22.9,0.1,12.6,61,,37200.0,165.0,130.0,60000.0
2025-04-06,Port Adelaide,St Kilda,Adelaide Oval,17.6,0.4,15.3,62,,33170.0,167.0,123.0,53500.0
2025-04-06,Greater Western Sydney,West Coast,Sydney Showground,18.2,0.2,12.5,65,,14880.0,164.0,128.0,24000.0
2025-04-10,Adelaide,Geelong,Adelaide Oval,23.0,0.0,15.8,39,,33170.0,167.0,123.0,53500.0
2025-04-11,Collingwood,Sydney,Adelaide Oval,20.8,0.0,11.8,65,,33170.0,167.0,123.0,53500.0
2025-04-12,Carlton,West Coast,Adelaide Oval,24.8,0.0,16.0,38,,33170.0,167.0,123.0,53500.0
2025-04-12,Melbourne,Essendon,Adelaide Oval,24.8,0.0,16.0,38,,33170.0,167.0,123.0,53500.0
2025-04-12,Western Bulldogs,Brisbane Lions,Norwood Oval,25.7,0.0,12.6,36,,13640.0,167.0,123.0,22000.0
2025-04-12,Kangaroos,Gold Coast,Barossa Oval,23.8,0.0,19.8,37,,3100.0,165.0,130.0,5000.0
2025-04-13,Richmond,Fremantle,Barossa Oval,25.7,0.0,16.5,27,,3100.0,165.0,130.0,5000.0
2025-04-13,Port Adelaide,Hawthorn,Adelaide Oval,27.3,0.0,15.4,26,,33170.0,167.0,123.0,53500.0
2025-04-13,St Kilda,Greater Western Sydney,Norwood Oval,27.5,0.0,13.3,26,,13640.0,167.0,123.0,22000.0
2025-04-17,Brisbane Lions,Collingwood,Gabba,20.3,0.0,10.8,73,,26040.0,156.0,138.0,42000.0
2025-04-18,Kangaroos,Carlton,Docklands,23.1,0.0,21.6,50,,32860.0,159.5,128.8,53000.0
2025-04-18,West Coast,Essendon,Perth Stadium,17.1,0.0,13.5,59,,37200.0,165.0,130.0,60000.0
2025-04-19,Adelaide,Greater Western Sydney,Adelaide Oval,21.9,4.6,37.5,53,,33170.0,167.0,123.0,53500.0
2025-04-19,Melbourne,Fremantle,M.C.G.,23.5,0.0,21.9,42,,62014.88,160.0,141.0,100024.0
2025-04-19,Richmond,Gold Coast,Docklands,23.5,0.0,21.7,42,,32860.0,159.5,128.8,53000.0
2025-04-20,Western Bulldogs,St Kilda,Docklands,20.8,2.1,18.0,45,,32860.0,159.5,128.8,53000.0
2025-04-20,Sydney,Port Adelaide,S.C.G.,21.2,0.0,16.5,57,,29760.0,155.0,136.0,48000.0
2025-04-21,Geelong,Hawthorn,M.C.G.,16.5,3.0,22.6,71,,62014.88,160.0,141.0,100024.0
2025-04-24,Melbourne,Richmond,M.C.G.,19.7,0.0,20.9,65,,62014.88,160.0,141.0,100024.0
2025-04-25,Fremantle,Adelaide,Perth Stadium,15.6,0.0,12.0,63,,37200.0,165.0,130.0,60000.0
2025-04-25,Collingwood,Essendon,M.C.G.,19.3,8.5,16.5,75,,62014.88,160.0,141.0,100024.0
2025-04-26,Greater Western Sydney,Western Bulldogs,Manuka Oval,14.6,0.1,7.3,83,,9300.0,170.0,130.0,15000.0
2025-04-26,Port Adelaide,Kangaroos,Adelaide Oval,17.3,0.0,20.0,72,,33170.0,167.0,123.0,53500.0
2025-04-26,St Kilda,Brisbane Lions,Docklands,16.8,6.8,15.1,89,,32860.0,159.5,128.8,53000.0
2025-04-27,Carlton,Geelong,M.C.G.,15.9,0.1,16.6,81,,62014.88,160.0,141.0,100024.0
2025-04-27,Hawthorn,West Coast,Docklands,15.8,0.5,14.8,82,,32860.0,159.5,128.8,53000.0
2025-04-27,Gold Coast,Sydney,Carrara,21.3,1.8,15.4,78,,16740.0,159.0,134.0,27000.0
2025-05-01,Essendon,Kangaroos,Docklands,12.1,0.0,10.5,78,,32860.0,159.5,128.8,53000.0
2025-05-02,St Kilda,Fremantle,Docklands,12.1,0.0,8.1,78,,32860.0,159.5,128.8,53000.0
2025-05-03,Adelaide,Carlton,Adelaide Oval,18.4,0.0,19.7,35,,33170.0,167.0,123.0,53500.0
2025-05-03,Collingwood,Geelong,M.C.G.,13.7,0.0,17.1,57,,62014.88,160.0,141.0,100024.0
2025-05-03,Western Bulldogs,Port Adelaide,Eureka Stadium,11.5,0.0,24.0,56,,6820.0,160.0,130.0,11000.0
2025-05-03,West Coast,Melbourne,Perth Stadium,19.2,4.9,18.7,73,,37200.0,165.0,130.0,60000.0
2025-05-04,Hawthorn,Richmond,M.C.G.,16.8,0.0,22.2,48,,62014.88,160.0,141.0,100024.0
2025-05-04,Sydney,Greater Western Sydney,S.C.G.,15.8,0.1,12.8,83,,29760.0,155.0,136.0,48000.0
2025-05-04,Brisbane Lions,Gold Coast,Gabba,18.2,3.1,17.1,83,,26040.0,156.0,138.0,42000.0
2025-05-08,Fremantle,Collingwood,Perth Stadium,20.7,0.0,13.5,56,,37200.0,165.0,130.0,60000.0
2025-05-09,St Kilda,Carlton,M.C.G.,12.5,0.0,7.4,73,,62014.88,160.0,141.0,100024.0
2025-05-10,Port Adelaide,Adelaide,Adelaide Oval,14.9,0.0,9.7,53,,33170.0,167.0,123.0,53500.0
2025-05-10,Essendon,Sydney,Docklands,11.9,0.0,6.1,80,,32860.0,159.5,128.8,53000.0
2025-05-10,Gold Coast,Western Bulldogs,Marrara Oval,27.6,0.0,18.1,54,,8680.0,177.0,145.0,14000.0
2025-05-10,Melbourne,Hawthorn,M.C.G.,12.0,0.0,7.4,79,,62014.88,160.0,141.0,100024.0
2025-05-11,Geelong,Greater Western Sydney,Kardinia Park,13.6,0.0,10.9,67,,24800.0,170.0,115.0,40000.0
2025-05-11,Kangaroos,Brisbane Lions,Bellerive Oval,11.1,0.0,10.9,84,,12400.0,175.0,135.0,20000.0
2025-05-11,Richmond,West Coast,M.C.G.,15.0,0.0,13.5,62,,62014.88,160.0,141.0,100024.0
2025-05-15,Gold Coast,Hawthorn,Marrara Oval,28.5,0.0,19.0,49,,8680.0,177.0,145.0,14000.0
2025-05-16,Sydney,Carlton,S.C.G.,17.0,10.0,14.0,90,,29760.0,155.0,136.0,48000.0
2025-05-17,Collingwood,Adelaide,M.C.G.,11.6,10.3,18.1,84,,62014.88,160.0,141.0,100024.0
2025-05-17,Western Bulldogs,Essendon,Docklands,11.2,7.2,15.9,84,,32860.0,159.5,128.8,53000.0
2025-05-17,Greater Western Sydney,Fremantle,Sydney Showground,15.6,2.1,10.2,90,,14880.0,164.0,128.0,24000.0
2025-05-17,Port Adelaide,Geelong,Adelaide Oval,12.6,1.3,16.1,78,,33170.0,167.0,123.0,53500.0
2025-05-18,Brisbane Lions,Melbourne,Gabba,18.4,0.8,9.4,82,,26040.0,156.0,138.0,42000.0
2025-05-18,Richmond,Kangaroos,M.C.G.,10.4,0.6,16.6,64,,62014.88,160.0,141.0,100024.0
2025-05-18,West Coast,St Kilda,Perth Stadium,19.2,0.0,12.8,37,,37200.0,165.0,130.0,60000.0
2025-05-22,Geelong,Western Bulldogs,Kardinia Park,9.8,0.0,13.7,84,,24800.0,170.0,115.0,40000.0
2025-05-23,Essendon,Richmond,M.C.G.,12.6,4.4,12.4,94,,62014.88,160.0,141.0,100024.0
2025-05-24,Carlton,Greater Western Sydney,Docklands,14.3,0.8,22.0,67,,32860.0,159.5,128.8,53000.0
2025-05-24,Kangaroos,Collingwood,Docklands,14.3,0.8,22.0,67,,32860.0,159.5,128.8,53000.0
2025-05-24,Fremantle,Port Adelaide,Perth Stadium,10.9,1.0,11.9,80,,37200.0,165.0,130.0,60000.0
2025-05-24,Hawthorn,Brisbane Lions,M.C.G.,14.4,0.4,24.3,68,,62014.88,160.0,141.0,100024.0
2025-05-25,Adelaide,West Coast,Adelaide Oval,15.4,0.0,26.0,60,,33170.0,167.0,123.0,53500.0
2025-05-25,Melbourne,Sydney,M.C.G.,14.0,0.7,26.3,54,,62014.88,160.0,141.0,100024.0
2025-05-25,St Kilda,Gold Coast,Docklands,13.9,0.0,24.5,53,,32860.0,159.5,128.8,53000.0
2025-05-29,Brisbane Lions,Essendon,Gabba,16.3,0.4,13.7,70,,26040.0,156.0,138.0,42000.0
2025-05-30,Collingwood,Hawthorn,M.C.G.,12.3,0.0,11.2,83,,62014.88,160.0,141.0,100024.0
2025-05-31,Sydney,Adelaide,S.C.G.,13.8,0.4,10.3,88,,29760.0,155.0,136.0,48000.0
2025-05-31,Gold Coast,Fremantle,Carrara,17.3,24.2,25.9,90,,16740.0,159.0,134.0,27000.0
2025-05-31,Greater Western Sydney,Richmond,Sydney Showground,13.4,0.0,8.6,89,,14880.0,164.0,128.0,24000.0
2025-06-01,West Coast,Geelong,Perth Stadium,15.9,0.0,9.8,84,,37200.0,165.0,130.0,60000.0
2025-06-01,Melbourne,St Kilda,Traeger Park,11.9,0.0,9.9,70,,6200.0,175.0,145.0,10000.0
2025-06-05,Western Bulldogs,Hawthorn,Docklands,8.6,0.0,13.8,75,,32860.0,159.5,128.8,53000.0
2025-06-06,Adelaide,Brisbane Lions,Adelaide Oval,12.4,12.1,33.5,70,,33170.0,167.0,123.0,53500.0
2025-06-07,Geelong,Gold Coast,Kardinia Park,10.7,4.3,30.1,77,,24800.0,170.0,115.0,40000.0
2025-06-07,Greater Western Sydney,Port Adelaide,Manuka Oval,5.8,4.4,25.3,83,,9300.0,170.0,130.0,15000.0
2025-06-07,Richmond,Sydney,M.C.G.,10.9,4.3,22.9,74,,62014.88,160.0,141.0,100024.0
2025-06-08,Carlton,Essendon,M.C.G.,9.4,8.8,19.5,87,,62014.88,160.0,141.0,100024.0
2025-06-08,Kangaroos,West Coast,Hands Oval,13.3,0.0,12.6,73,,4960.0,165.0,130.0,8000.0
2025-06-09,Melbourne,Collingwood,M.C.G.,10.8,12.0,14.7,88,,62014.88,160.0,141.0,100024.0
2025-06-12,St Kilda,Western Bulldogs,Docklands,8.6,0.2,7.0,85,,32860.0,159.5,128.8,53000.0
2025-06-13,Hawthorn,Adelaide,York Park,5.5,0.0,8.9,92,,13020.0,175.0,145.0,21000.0
2025-06-14,Essendon,Geelong,M.C.G.,7.9,0.0,23.6,78,,62014.88,160.0,141.0,100024.0
2025-06-14,Kangaroos,Fremantle,Perth Stadium,11.9,0.4,11.4,83,,37200.0,165.0,130.0,60000.0
2025-06-14,Brisbane Lions,Greater Western Sydney,Gabba,11.9,0.0,13.2,66,,26040.0,156.0,138.0,42000.0
2025-06-15,West Coast,Carlton,Perth Stadium,15.2,15.9,11.4,87,,37200.0,165.0,130.0,60000.0
2025-06-15,Port Adelaide,Melbourne,Adelaide Oval,11.5,0.5,17.7,76,,33170.0,167.0,123.0,53500.0
2025-06-19,Fremantle,Essendon,Perth Stadium,16.3,1.7,12.6,90,,37200.0,165.0,130.0,60000.0
2025-06-20,Geelong,Brisbane Lions,Kardinia Park,8.2,0.0,9.5,83,,24800.0,170.0,115.0,40000.0
2025-06-21,Carlton,Kangaroos,M.C.G.,8.7,0.0,14.2,80,,62014.88,160.0,141.0,100024.0
2025-06-21,Collingwood,St Kilda,Docklands,8.6,0.0,14.4,80,,32860.0,159.5,128.8,53000.0
2025-06-21,Port Adelaide,Sydney,Adelaide Oval,13.0,0.0,18.1,57,,33170.0,167.0,123.0,53500.0
2025-06-22,Western Bulldogs,Richmond,Docklands,9.2,0.0,16.8,71,,32860.0,159.5,128.8,53000.0
2025-06-22,Greater Western Sydney,Gold Coast,Sydney Showground,9.2,0.0,7.2,85,,14880.0,164.0,128.0,24000.0
2025-06-26,Port Adelaide,Carlton,Adelaide Oval,11.7,0.0,8.7,84,,33170.0,167.0,123.0,53500.0
2025-06-27,Sydney,Western Bulldogs,S.C.G.,10.9,0.0,16.4,68,,29760.0,155.0,136.0,48000.0
2025-06-28,Collingwood,West Coast,Docklands,8.7,0.0,9.0,86,,32860.0,159.5,128.8,53000.0
2025-06-28,Hawthorn,Kangaroos,York Park,5.6,0.3,8.1,92,,13020.0,175.0,145.0,21000.0
2025-06-28,Gold Coast,Melbourne,Carrara,16.2,0.2,18.4,78,,16740.0,159.0,134.0,27000.0
2025-06-29,Richmond,Adelaide,M.C.G.,9.1,3.6,9.4,84,,62014.88,160.0,141.0,100024.0
2025-06-29,Fremantle,St Kilda,Perth Stadium,14.4,0.0,13.8,59,,37200.0,165.0,130.0,60000.0
2025-07-03,Kangaroos,Western Bulldogs,Docklands,10.2,0.6,10.6,90,,32860.0,159.5,128.8,53000.0
2025-07-04,Carlton,Collingwood,M.C.G.,9.2,0.0,16.6,84,,62014.88,160.0,141.0,100024.0
2025-07-04,West Coast,Greater Western Sydney,Perth Stadium,13.0,0.0,14.4,76,,37200.0,165.0,130.0,60000.0
2025-07-05,Essendon,Gold Coast,Docklands,11.5,0.0,16.7,73,,32860.0,159.5,128.8,53000.0
2025-07-05,Geelong,Richmond,Kardinia Park,11.0,0.0,19.6,76,,24800.0,170.0,115.0,40000.0
2025-07-05,St Kilda,Hawthorn,Docklands,11.5,0.0,16.7,73,,32860.0,159.5,128.8,53000.0
2025-07-05,Brisbane Lions,Port Adelaide,Gabba,13.9,0.0,10.2,78,,26040.0,156.0,138.0,42000.0
2025-07-06,Adelaide,Melbourne,Adelaide Oval,11.0,0.0,15.6,83,,33170.0,167.0,123.0,53500.0
2025-07-06,Sydney,Fremantle,S.C.G.,14.5,0.0,15.3,78,,29760.0,155.0,136.0,48000.0
2025-07-10,Carlton,Brisbane Lions,Docklands,9.3,2.8,23.6,77,,32860.0,159.5,128.8,53000.0
2025-07-11,Gold Coast,Collingwood,Carrara,13.7,0.0,14.0,58,,16740.0,159.0,134.0,27000.0
2025-07-12,Western Bulldogs,Adelaide,Docklands,11.0,0.0,15.7,76,,32860.0,159.5,128.8,53000.0
2025-07-12,Richmond,Essendon,M.C.G.,11.1,0.0,16.5,76,,62014.88,160.0,141.0,100024.0
2025-07-12,Fremantle,Hawthorn,Perth Stadium,14.1,19.1,13.8,84,,37200.0,165.0,130.0,60000.0
2025-07-12,Greater Western Sydney,Geelong,Sydney Showground,12.6,0.0,14.0,70,,14880.0,164.0,128.0,24000.0
2025-07-13,Melbourne,Kangaroos,M.C.G.,11.7,5.1,28.5,75,,62014.88,160.0,141.0,100024.0
2025-07-13,Port Adelaide,West Coast,Adelaide Oval,12.4,1.4,24.2,69,,33170.0,167.0,123.0,53500.0
2025-07-13,St Kilda,Sydney,Docklands,11.6,3.1,26.0,74,,32860.0,159.5,128.8,53000.0
2025-07-17,Essendon,Greater Western Sydney,Docklands,10.4,4.0,18.9,79,,32860.0,159.5,128.8,53000.0
2025-07-18,Brisbane Lions,Western Bulldogs,Gabba,14.8,15.1,14.2,92,,26040.0,156.0,138.0,42000.0
2025-07-19,Carlton,Melbourne,M.C.G.,9.5,0.3,28.6,70,,62014.88,160.0,141.0,100024.0
2025-07-19,Hawthorn,Port Adelaide,York Park,9.8,8.0,37.9,84,,13020.0,175.0,145.0,21000.0
2025-07-19,Sydney,Kangaroos,S.C.G.,10.4,0.0,11.7,71,,29760.0,155.0,136.0,48000.0
2025-07-19,West Coast,Richmond,Perth Stadium,11.2,1.3,10.4,74,,37200.0,165.0,130.0,60000.0
2025-07-20,Adelaide,Gold Coast,Adelaide Oval,11.1,0.0,17.9,75,,33170.0,167.0,123.0,53500.0
2025-07-20,Collingwood,Fremantle,M.C.G.,9.3,0.0,10.5,74,,62014.88,160.0,141.0,100024.0
2025-07-20,Geelong,St Kilda,Kardinia Park,8.8,0.0,12.5,75,,24800.0,170.0,115.0,40000.0
2025-07-24,Hawthorn,Carlton,M.C.G.,9.3,0.0,13.7,74,,62014.88,160.0,141.0,100024.0
2025-07-25,Essendon,Western Bulldogs,Docklands,8.6,4.1,22.6,72,,32860.0,159.5,128.8,53000.0
2025-07-25,Greater Western Sydney,Sydney,Sydney Showground,9.3,0.0,13.8,71,,14880.0,164.0,128.0,24000.0
